scene_id,category,rgb_path,thermal_path,thermal_tiff_path,label_json
fire_00059,Fire,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/RGB/Corrected FOV/00059.JPG,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/Thermal/Raw JPG/00059.JPG,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/Thermal/Celsius TIFF/00059.TIFF,"{""fire_present"": true, ""thermal_hotspot_intensity"": ""high"", ""fire_size"": ""small"", ""smoke_visible"": true, ""image_quality_limited"": false}"
fire_00060,Fire,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/RGB/Corrected FOV/00060.JPG,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/Thermal/Raw JPG/00060.JPG,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/Thermal/Celsius TIFF/00060.TIFF,"{""fire_present"": true, ""thermal_hotspot_intensity"": ""medium"", ""fire_size"": ""medium"", ""smoke_visible"": true, ""image_quality_limited"": false}"
fire_00061,Fire,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/RGB/Corrected FOV/00061.JPG,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/Thermal/Raw JPG/00061.JPG,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/Thermal/Celsius TIFF/00061.TIFF,"{""fire_present"": true, ""thermal_hotspot_intensity"": ""high"", ""fire_size"": ""small"", ""smoke_visible"": true, ""image_quality_limited"": false}"
fire_00062,Fire,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/RGB/Corrected FOV/00062.JPG,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/Thermal/Raw JPG/00062.JPG,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/Thermal/Celsius TIFF/00062.TIFF,"{""fire_present"": true, ""thermal_hotspot_intensity"": ""high"", ""fire_size"": ""medium"", ""smoke_visible"": true, ""image_quality_limited"": false}"
fire_00063,Fire,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/RGB/Corrected FOV/00063.JPG,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/Thermal/Raw JPG/00063.JPG,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/Thermal/Celsius TIFF/00063.TIFF,"{""fire_present"": true, ""thermal_hotspot_intensity"": ""high"", ""fire_size"": ""medium"", ""smoke_visible"": true, ""image_quality_limited"": false}"
fire_00064,Fire,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/RGB/Corrected FOV/00064.JPG,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/Thermal/Raw JPG/00064.JPG,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/Thermal/Celsius TIFF/00064.TIFF,"{""fire_present"": true, ""thermal_hotspot_intensity"": ""high"", ""fire_size"": ""medium"", ""smoke_visible"": true, ""image_quality_limited"": false}"
fire_00065,Fire,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/RGB/Corrected FOV/00065.JPG,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/Thermal/Raw JPG/00065.JPG,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/Thermal/Celsius TIFF/00065.TIFF,"{""fire_present"": true, ""thermal_hotspot_intensity"": ""high"", ""fire_size"": ""medium"", ""smoke_visible"": true, ""image_quality_limited"": false}"
fire_00066,Fire,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/RGB/Corrected FOV/00066.JPG,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/Thermal/Raw JPG/00066.JPG,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/Thermal/Celsius TIFF/00066.TIFF,"{""fire_present"": true, ""thermal_hotspot_intensity"": ""high"", ""fire_size"": ""medium"", ""smoke_visible"": true, ""image_quality_limited"": false}"
fire_00067,Fire,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/RGB/Corrected FOV/00067.JPG,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/Thermal/Raw JPG/00067.JPG,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/Thermal/Celsius TIFF/00067.TIFF,"{""fire_present"": true, ""thermal_hotspot_intensity"": ""high"", ""fire_size"": ""small"", ""smoke_visible"": true, ""image_quality_limited"": false}"
fire_00068,Fire,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/RGB/Corrected FOV/00068.JPG,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/Thermal/Raw JPG/00068.JPG,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/Thermal/Celsius TIFF/00068.TIFF,"{""fire_present"": true, ""thermal_hotspot_intensity"": ""high"", ""fire_size"": ""small"", ""smoke_visible"": true, ""image_quality_limited"": false}"
fire_00069,Fire,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/RGB/Corrected FOV/00069.JPG,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/Thermal/Raw JPG/00069.JPG,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/Thermal/Celsius TIFF/00069.TIFF,"{""fire_present"": true, ""thermal_hotspot_intensity"": ""high"", ""fire_size"": ""medium"", ""smoke_visible"": true, ""image_quality_limited"": false}"
fire_00070,Fire,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/RGB/Corrected FOV/00070.JPG,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/Thermal/Raw JPG/00070.JPG,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/Thermal/Celsius TIFF/00070.TIFF,"{""fire_present"": true, ""thermal_hotspot_intensity"": ""low"", ""fire_size"": ""small"", ""smoke_visible"": true, ""image_quality_limited"": false}"
fire_00071,Fire,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/RGB/Corrected FOV/00071.JPG,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/Thermal/Raw JPG/00071.JPG,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/Thermal/Celsius TIFF/00071.TIFF,"{""fire_present"": true, ""thermal_hotspot_intensity"": ""high"", ""fire_size"": ""medium"", ""smoke_visible"": true, ""image_quality_limited"": false}"
fire_00072,Fire,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/RGB/Corrected FOV/00072.JPG,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/Thermal/Raw JPG/00072.JPG,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/Thermal/Celsius TIFF/00072.TIFF,"{""fire_present"": true, ""thermal_hotspot_intensity"": ""high"", ""fire_size"": ""small"", ""smoke_visible"": true, ""image_quality_limited"": false}"
fire_00073,Fire,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/RGB/Corrected FOV/00073.JPG,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/Thermal/Raw JPG/00073.JPG,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/Thermal/Celsius TIFF/00073.TIFF,"{""fire_present"": true, ""thermal_hotspot_intensity"": ""high"", ""fire_size"": ""small"", ""smoke_visible"": true, ""image_quality_limited"": false}"
fire_00074,Fire,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/RGB/Corrected FOV/00074.JPG,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/Thermal/Raw JPG/00074.JPG,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/Thermal/Celsius TIFF/00074.TIFF,"{""fire_present"": true, ""thermal_hotspot_intensity"": ""high"", ""fire_size"": ""medium"", ""smoke_visible"": true, ""image_quality_limited"": false}"
fire_00075,Fire,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/RGB/Corrected FOV/00075.JPG,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/Thermal/Raw JPG/00075.JPG,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/Thermal/Celsius TIFF/00075.TIFF,"{""fire_present"": true, ""thermal_hotspot_intensity"": ""high"", ""fire_size"": ""medium"", ""smoke_visible"": true, ""image_quality_limited"": false}"
fire_00076,Fire,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/RGB/Corrected FOV/00076.JPG,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/Thermal/Raw JPG/00076.JPG,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/Thermal/Celsius TIFF/00076.TIFF,"{""fire_present"": true, ""thermal_hotspot_intensity"": ""high"", ""fire_size"": ""small"", ""smoke_visible"": true, ""image_quality_limited"": false}"
fire_00077,Fire,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/RGB/Corrected FOV/00077.JPG,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/Thermal/Raw JPG/00077.JPG,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/Thermal/Celsius TIFF/00077.TIFF,"{""fire_present"": true, ""thermal_hotspot_intensity"": ""low"", ""fire_size"": ""medium"", ""smoke_visible"": true, ""image_quality_limited"": false}"
fire_00078,Fire,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/RGB/Corrected FOV/00078.JPG,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/Thermal/Raw JPG/00078.JPG,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/Thermal/Celsius TIFF/00078.TIFF,"{""fire_present"": true, ""thermal_hotspot_intensity"": ""high"", ""fire_size"": ""medium"", ""smoke_visible"": true, ""image_quality_limited"": false}"
fire_00079,Fire,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/RGB/Corrected FOV/00079.JPG,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/Thermal/Raw JPG/00079.JPG,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/Thermal/Celsius TIFF/00079.TIFF,"{""fire_present"": true, ""thermal_hotspot_intensity"": ""medium"", ""fire_size"": ""small"", ""smoke_visible"": true, ""image_quality_limited"": false}"
fire_00080,Fire,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/RGB/Corrected FOV/00080.JPG,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/Thermal/Raw JPG/00080.JPG,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/Thermal/Celsius TIFF/00080.TIFF,"{""fire_present"": true, ""thermal_hotspot_intensity"": ""high"", ""fire_size"": ""medium"", ""smoke_visible"": true, ""image_quality_limited"": false}"
fire_00081,Fire,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/RGB/Corrected FOV/00081.JPG,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/Thermal/Raw JPG/00081.JPG,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/Thermal/Celsius TIFF/00081.TIFF,"{""fire_present"": true, ""thermal_hotspot_intensity"": ""high"", ""fire_size"": ""small"", ""smoke_visible"": true, ""image_quality_limited"": false}"
fire_00082,Fire,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/RGB/Corrected FOV/00082.JPG,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/Thermal/Raw JPG/00082.JPG,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/Thermal/Celsius TIFF/00082.TIFF,"{""fire_present"": true, ""thermal_hotspot_intensity"": ""high"", ""fire_size"": ""small"", ""smoke_visible"": true, ""image_quality_limited"": false}"
fire_00083,Fire,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/RGB/Corrected FOV/00083.JPG,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/Thermal/Raw JPG/00083.JPG,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/Thermal/Celsius TIFF/00083.TIFF,"{""fire_present"": true, ""thermal_hotspot_intensity"": ""high"", ""fire_size"": ""small"", ""smoke_visible"": true, ""image_quality_limited"": false}"
fire_00084,Fire,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/RGB/Corrected FOV/00084.JPG,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/Thermal/Raw JPG/00084.JPG,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/Thermal/Celsius TIFF/00084.TIFF,"{""fire_present"": true, ""thermal_hotspot_intensity"": ""high"", ""fire_size"": ""small"", ""smoke_visible"": true, ""image_quality_limited"": false}"
fire_00085,Fire,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/RGB/Corrected FOV/00085.JPG,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/Thermal/Raw JPG/00085.JPG,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/Thermal/Celsius TIFF/00085.TIFF,"{""fire_present"": true, ""thermal_hotspot_intensity"": ""high"", ""fire_size"": ""small"", ""smoke_visible"": true, ""image_quality_limited"": false}"
fire_00086,Fire,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/RGB/Corrected FOV/00086.JPG,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/Thermal/Raw JPG/00086.JPG,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/Thermal/Celsius TIFF/00086.TIFF,"{""fire_present"": true, ""thermal_hotspot_intensity"": ""high"", ""fire_size"": ""medium"", ""smoke_visible"": true, ""image_quality_limited"": false}"
fire_00087,Fire,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/RGB/Corrected FOV/00087.JPG,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/Thermal/Raw JPG/00087.JPG,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/Thermal/Celsius TIFF/00087.TIFF,"{""fire_present"": true, ""thermal_hotspot_intensity"": ""high"", ""fire_size"": ""medium"", ""smoke_visible"": true, ""image_quality_limited"": false}"
fire_00088,Fire,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/RGB/Corrected FOV/00088.JPG,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/Thermal/Raw JPG/00088.JPG,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/Thermal/Celsius TIFF/00088.TIFF,"{""fire_present"": true, ""thermal_hotspot_intensity"": ""high"", ""fire_size"": ""small"", ""smoke_visible"": true, ""image_quality_limited"": false}"
fire_00089,Fire,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/RGB/Corrected FOV/00089.JPG,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/Thermal/Raw JPG/00089.JPG,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/Thermal/Celsius TIFF/00089.TIFF,"{""fire_present"": true, ""thermal_hotspot_intensity"": ""low"", ""fire_size"": ""small"", ""smoke_visible"": true, ""image_quality_limited"": false}"
fire_00090,Fire,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/RGB/Corrected FOV/00090.JPG,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/Thermal/Raw JPG/00090.JPG,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/Thermal/Celsius TIFF/00090.TIFF,"{""fire_present"": true, ""thermal_hotspot_intensity"": ""high"", ""fire_size"": ""small"", ""smoke_visible"": true, ""image_quality_limited"": false}"
fire_00091,Fire,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/RGB/Corrected FOV/00091.JPG,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/Thermal/Raw JPG/00091.JPG,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/Thermal/Celsius TIFF/00091.TIFF,"{""fire_present"": true, ""thermal_hotspot_intensity"": ""low"", ""fire_size"": ""small"", ""smoke_visible"": true, ""image_quality_limited"": false}"
fire_00092,Fire,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/RGB/Corrected FOV/00092.JPG,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/Thermal/Raw JPG/00092.JPG,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/Thermal/Celsius TIFF/00092.TIFF,"{""fire_present"": true, ""thermal_hotspot_intensity"": ""high"", ""fire_size"": ""medium"", ""smoke_visible"": true, ""image_quality_limited"": false}"
fire_00093,Fire,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/RGB/Corrected FOV/00093.JPG,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/Thermal/Raw JPG/00093.JPG,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/Thermal/Celsius TIFF/00093.TIFF,"{""fire_present"": true, ""thermal_hotspot_intensity"": ""high"", ""fire_size"": ""medium"", ""smoke_visible"": true, ""image_quality_limited"": false}"
fire_00094,Fire,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/RGB/Corrected FOV/00094.JPG,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/Thermal/Raw JPG/00094.JPG,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/Thermal/Celsius TIFF/00094.TIFF,"{""fire_present"": true, ""thermal_hotspot_intensity"": ""high"", ""fire_size"": ""medium"", ""smoke_visible"": true, ""image_quality_limited"": false}"
fire_00095,Fire,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/RGB/Corrected FOV/00095.JPG,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/Thermal/Raw JPG/00095.JPG,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/Thermal/Celsius TIFF/00095.TIFF,"{""fire_present"": true, ""thermal_hotspot_intensity"": ""high"", ""fire_size"": ""small"", ""smoke_visible"": true, ""image_quality_limited"": false}"
fire_00096,Fire,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/RGB/Corrected FOV/00096.JPG,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/Thermal/Raw JPG/00096.JPG,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/Thermal/Celsius TIFF/00096.TIFF,"{""fire_present"": true, ""thermal_hotspot_intensity"": ""high"", ""fire_size"": ""medium"", ""smoke_visible"": true, ""image_quality_limited"": false}"
fire_00097,Fire,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/RGB/Corrected FOV/00097.JPG,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/Thermal/Raw JPG/00097.JPG,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/Thermal/Celsius TIFF/00097.TIFF,"{""fire_present"": true, ""thermal_hotspot_intensity"": ""high"", ""fire_size"": ""small"", ""smoke_visible"": true, ""image_quality_limited"": false}"
fire_00098,Fire,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/RGB/Corrected FOV/00098.JPG,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/Thermal/Raw JPG/00098.JPG,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/Thermal/Celsius TIFF/00098.TIFF,"{""fire_present"": true, ""thermal_hotspot_intensity"": ""medium"", ""fire_size"": ""small"", ""smoke_visible"": true, ""image_quality_limited"": false}"
fire_00099,Fire,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/RGB/Corrected FOV/00099.JPG,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/Thermal/Raw JPG/00099.JPG,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/Thermal/Celsius TIFF/00099.TIFF,"{""fire_present"": true, ""thermal_hotspot_intensity"": ""high"", ""fire_size"": ""large"", ""smoke_visible"": true, ""image_quality_limited"": false}"
fire_00100,Fire,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/RGB/Corrected FOV/00100.JPG,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/Thermal/Raw JPG/00100.JPG,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/Thermal/Celsius TIFF/00100.TIFF,"{""fire_present"": true, ""thermal_hotspot_intensity"": ""high"", ""fire_size"": ""medium"", ""smoke_visible"": true, ""image_quality_limited"": false}"
fire_00101,Fire,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/RGB/Corrected FOV/00101.JPG,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/Thermal/Raw JPG/00101.JPG,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/Thermal/Celsius TIFF/00101.TIFF,"{""fire_present"": true, ""thermal_hotspot_intensity"": ""medium"", ""fire_size"": ""small"", ""smoke_visible"": true, ""image_quality_limited"": false}"
fire_00102,Fire,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/RGB/Corrected FOV/00102.JPG,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/Thermal/Raw JPG/00102.JPG,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/Thermal/Celsius TIFF/00102.TIFF,"{""fire_present"": true, ""thermal_hotspot_intensity"": ""high"", ""fire_size"": ""large"", ""smoke_visible"": true, ""image_quality_limited"": false}"
fire_00103,Fire,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/RGB/Corrected FOV/00103.JPG,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/Thermal/Raw JPG/00103.JPG,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/Thermal/Celsius TIFF/00103.TIFF,"{""fire_present"": true, ""thermal_hotspot_intensity"": ""high"", ""fire_size"": ""medium"", ""smoke_visible"": true, ""image_quality_limited"": false}"
fire_00104,Fire,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/RGB/Corrected FOV/00104.JPG,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/Thermal/Raw JPG/00104.JPG,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/Thermal/Celsius TIFF/00104.TIFF,"{""fire_present"": true, ""thermal_hotspot_intensity"": ""high"", ""fire_size"": ""small"", ""smoke_visible"": true, ""image_quality_limited"": false}"
fire_00105,Fire,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/RGB/Corrected FOV/00105.JPG,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/Thermal/Raw JPG/00105.JPG,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/Thermal/Celsius TIFF/00105.TIFF,"{""fire_present"": true, ""thermal_hotspot_intensity"": ""low"", ""fire_size"": ""medium"", ""smoke_visible"": true, ""image_quality_limited"": false}"
fire_00106,Fire,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/RGB/Corrected FOV/00106.JPG,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/Thermal/Raw JPG/00106.JPG,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/Thermal/Celsius TIFF/00106.TIFF,"{""fire_present"": true, ""thermal_hotspot_intensity"": ""high"", ""fire_size"": ""small"", ""smoke_visible"": true, ""image_quality_limited"": false}"
fire_00107,Fire,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/RGB/Corrected FOV/00107.JPG,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/Thermal/Raw JPG/00107.JPG,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/Thermal/Celsius TIFF/00107.TIFF,"{""fire_present"": true, ""thermal_hotspot_intensity"": ""high"", ""fire_size"": ""medium"", ""smoke_visible"": true, ""image_quality_limited"": false}"
fire_00108,Fire,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/RGB/Corrected FOV/00108.JPG,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/Thermal/Raw JPG/00108.JPG,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/Thermal/Celsius TIFF/00108.TIFF,"{""fire_present"": true, ""thermal_hotspot_intensity"": ""high"", ""fire_size"": ""small"", ""smoke_visible"": true, ""image_quality_limited"": false}"
fire_00109,Fire,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/RGB/Corrected FOV/00109.JPG,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/Thermal/Raw JPG/00109.JPG,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/Thermal/Celsius TIFF/00109.TIFF,"{""fire_present"": true, ""thermal_hotspot_intensity"": ""high"", ""fire_size"": ""medium"", ""smoke_visible"": true, ""image_quality_limited"": false}"
fire_00110,Fire,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/RGB/Corrected FOV/00110.JPG,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/Thermal/Raw JPG/00110.JPG,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/Thermal/Celsius TIFF/00110.TIFF,"{""fire_present"": true, ""thermal_hotspot_intensity"": ""high"", ""fire_size"": ""large"", ""smoke_visible"": true, ""image_quality_limited"": false}"
fire_00111,Fire,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/RGB/Corrected FOV/00111.JPG,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/Thermal/Raw JPG/00111.JPG,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/Thermal/Celsius TIFF/00111.TIFF,"{""fire_present"": true, ""thermal_hotspot_intensity"": ""high"", ""fire_size"": ""medium"", ""smoke_visible"": true, ""image_quality_limited"": false}"
fire_00112,Fire,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/RGB/Corrected FOV/00112.JPG,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/Thermal/Raw JPG/00112.JPG,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/Thermal/Celsius TIFF/00112.TIFF,"{""fire_present"": true, ""thermal_hotspot_intensity"": ""low"", ""fire_size"": ""small"", ""smoke_visible"": true, ""image_quality_limited"": false}"
fire_00113,Fire,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/RGB/Corrected FOV/00113.JPG,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/Thermal/Raw JPG/00113.JPG,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/Thermal/Celsius TIFF/00113.TIFF,"{""fire_present"": true, ""thermal_hotspot_intensity"": ""low"", ""fire_size"": ""small"", ""smoke_visible"": true, ""image_quality_limited"": false}"
fire_00114,Fire,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/RGB/Corrected FOV/00114.JPG,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/Thermal/Raw JPG/00114.JPG,dataset/FLAME 3 CV Dataset (Sycan Marsh)/Fire/Thermal/Celsius TIFF/00114.TIFF,"{""fire_present"": true, ""thermal_hotspot_intensity"": ""high"", ""fire_size"": ""medium"", ""smoke_visible"": true, ""image_quality_limited"": false}"
